ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1038,363,-73,-139,-158,339,0,0,-1
-1039,430,113,-382,-440,306,0,1,-1
-1160,404,288,-369,-368,347,0,0,-2
-1106,349,21,-67,167,333,0,1,-1
-921,277,34,-65,-527,240,0,1,-2
-1163,79,-100,30,639,120,0,1,-2
-695,18,191,11,-102,357,0,1,-1
-1044,-460,-15,687,135,230,0,1,-2
-847,-596,-164,850,1269,42,0,1,-1
-1157,-413,13,347,-705,-236,0,1,-1
-1135,-324,-119,95,184,-131,0,1,-1
-1017,-208,96,-132,-128,130,0,1,-1
-918,-182,62,-289,-263,205,0,1,-1
-1152,-279,57,-275,-169,224,0,1,-1
-1045,-269,-11,-463,110,305,0,1,-1
-1021,-250,50,-562,48,226,0,1,-1
-882,-35,58,-567,485,211,0,1,-1
-1005,49,146,-373,-35,57,0,1,-1
-928,167,31,-235,224,-42,0,1,-1
-1020,249,69,-93,16,-145,0,1,-1
-1139,267,-73,155,-240,-389,0,1,-1
-1121,423,70,169,-649,-333,0,1,-1
-947,554,107,393,298,-425,0,1,-1
-843,582,145,475,219,-333,0,1,-1
-754,536,-81,724,287,-221,0,1,-1
-1006,374,71,114,-17,-329,0,1,-1
-1176,360,-49,177,60,-83,0,1,-1
-1122,404,-49,-181,-189,25,0,0,-1
-1103,440,42,-371,-270,117,0,1,-1
-1086,460,18,-275,-303,214,0,1,-1
-899,488,142,-371,-156,314,0,1,-1
-973,452,258,-158,482,42,0,1,-1
-1125,183,-54,139,-24,-99,0,1,-1
-1082,-12,-135,8,52,-108,0,1,-1
-1190,-272,-226,-95,569,-73,0,1,-1
-787,-461,-175,142,1339,-1,0,1,-1
-888,-651,-208,501,-889,-292,1,1,-1
-1281,-630,-187,330,-504,-343,1,1,-1
-1079,-408,36,108,-119,140,1,1,-1
-852,-341,-49,148,177,315,1,1,-1
-867,-272,-30,-81,70,279,0,1,-1
-1133,-412,63,-122,-233,525,0,1,-1
-1061,-455,-114,-137,153,461,0,1,-1
-961,-364,-12,-216,628,681,0,1,-1
-731,-147,-113,-35,50,678,0,1,-1
-877,142,35,-195,-170,331,0,1,-1
-887,343,11,40,81,-11,0,1,-1
-896,391,-131,58,-161,-349,0,1,-1
-1094,454,-28,-71,-307,-672,0,1,-1
-1045,382,-134,371,315,-689,0,1,-1
